timestamp,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4
7.2578,-15.92,-29.71,-31.22,-44.46,-20.41,-16.34,-7.00,1.30,14.90,18.90,13.80,1.83,-6.35,-18.96
7.2656,-23.66,-28.05,-30.31,-23.99,-15.75,-5.44,3.54,16.13,23.78,20.85,6.71,-4.76,-16.30,-27.52
7.2734,-16.76,-20.61,-15.60,-7.74,-3.89,4.68,12.51,12.98,13.97,4.10,-10.44,-23.23,-33.62,-30.20
7.2813,-11.28,-4.26,0.09,5.24,1.84,2.55,8.00,5.17,-7.93,-10.92,-21.34,-31.44,-33.95,-25.11
7.2891,-6.67,-1.35,-0.16,0.42,1.00,-3.69,-1.16,-1.84,-11.87,-26.31,-28.57,-32.76,-22.21,-16.84
7.2969,-6.28,-3.72,-4.31,0.17,-2.56,-1.89,-4.47,-4.81,-15.85,-21.09,-23.78,-19.32,-11.30,2.87
7.3047,-13.18,-5.04,-2.06,2.09,-3.96,0.08,-2.93,-5.21,-19.87,-21.03,-18.88,-11.36,-1.48,18.67
7.3125,3.31,1.53,7.79,8.23,0.04,1.19,-8.26,-9.16,-16.90,-13.58,-11.27,-5.90,9.52,22.01
7.3203,12.03,12.58,9.74,9.14,-5.60,-6.74,-6.71,-12.39,-21.87,-15.17,-9.54,5.02,11.93,22.67
7.3281,17.69,9.30,3.76,-1.86,-8.66,-12.95,-14.74,-16.22,-17.81,-9.21,-1.83,4.15,16.02,15.46
7.3359,13.68,-2.59,-13.24,-23.42,-20.87,-20.89,-14.21,-17.92,-9.63,0.93,4.40,12.38,16.52,18.63
7.3438,-10.00,-18.15,-31.76,-31.67,-23.76,-14.16,-15.06,-6.69,1.22,6.91,20.89,24.47,23.09,14.45
7.3516,-28.06,-35.66,-32.29,-35.51,-15.97,-10.13,-4.10,3.66,13.98,21.54,22.61,23.77,12.59,7.60
7.3594,-28.97,-30.53,-25.04,-18.70,-7.31,1.66,4.88,13.05,21.42,20.83,14.22,9.14,1.42,-1.50
7.3672,-23.05,-23.39,-10.67,-6.34,3.55,4.91,9.74,10.11,12.41,7.13,-0.56,-3.25,-10.03,-13.27
7.3750,-18.33,-14.83,-4.16,5.36,5.37,9.53,2.77,-0.16,3.38,-6.21,-10.02,-13.70,-13.65,-13.86
7.3828,-25.32,-15.23,-1.99,0.71,7.31,5.92,1.01,-1.62,-8.61,-13.44,-9.51,-14.78,-5.52,-1.27
7.3906,-28.69,-14.09,-1.25,5.17,3.22,1.61,-1.71,-5.47,-6.58,-14.72,-8.39,-7.39,-0.97,10.39
7.3984,-20.22,-8.96,7.11,10.82,11.69,1.31,-3.98,-6.67,-12.58,-7.51,-7.81,-1.22,11.62,14.45
7.4063,-1.77,11.46,20.50,25.33,8.36,3.14,-1.90,-3.35,-12.17,-8.86,-1.90,3.38,10.88,15.30
7.4141,15.92,29.06,28.11,24.87,6.32,-1.64,-10.61,-9.48,-19.04,-11.68,3.08,8.88,19.30,20.94
7.4219,29.84,29.75,3.66,11.26,-6.94,-13.42,-13.23,-11.98,-14.96,-1.73,12.03,17.48,25.52,24.61
7.4297,16.33,12.64,11.89,-13.93,-13.06,-19.65,-18.65,-12.30,-4.36,8.67,18.23,31.72,26.33,27.75
7.4375,3.68,0.56,-17.48,-27.70,-23.57,-21.62,-14.27,-5.10,9.64,26.78,34.60,37.53,32.33,24.25
7.4453,-6.20,-10.57,-23.81,-13.25,-18.16,-12.97,2.55,14.10,23.95,34.49,41.30,32.14,27.35,10.42
7.4531,-6.09,-11.40,-16.65,-17.52,-7.49,1.97,10.37,23.11,29.89,33.06,28.55,20.61,1.96,-12.47
7.4609,-3.89,0.33,-9.38,-9.12,-3.52,7.48,15.87,23.70,32.75,24.84,19.35,5.16,-10.82,-22.74
7.4688,-5.26,-10.20,-14.84,-11.95,0.79,6.84,13.91,17.53,25.46,21.23,2.04,-9.06,-18.83,-20.79
7.4766,-14.76,-21.02,-19.85,-8.86,3.71,8.54,13.34,17.81,20.67,12.65,-0.50,-13.41,-12.84,-16.65
7.4844,-25.48,-18.65,-13.57,-0.21,6.90,14.50,20.89,22.53,15.57,4.15,-5.21,-12.72,-10.91,-3.48
7.4922,-15.15,-10.59,3.60,13.38,11.18,20.69,20.27,17.93,8.68,-1.13,-7.62,-11.13,-13.04,-4.64
7.5000,2.16,14.52,16.72,26.89,20.83,21.03,21.68,17.50,2.25,-11.19,-16.26,-13.71,-7.54,-0.09
7.5078,21.81,22.68,27.17,27.52,20.00,14.94,13.24,3.91,-7.55,-13.52,-19.32,-10.76,1.12,7.56
7.5156,26.46,21.30,21.56,15.25,9.32,3.87,0.44,-1.42,-17.12,-18.61,-10.72,2.08,15.36,19.46
7.5234,16.37,10.68,10.31,3.21,0.02,-4.98,-0.67,-6.23,-14.51,-3.35,2.30,11.37,22.06,27.35
7.5313,9.94,1.49,-1.38,-10.63,-1.31,-2.35,0.67,0.35,5.56,13.11,19.72,26.20,29.57,25.41
7.5391,2.82,2.33,-5.73,-8.41,2.05,6.43,11.01,9.38,17.51,17.52,27.44,27.81,23.25,14.81
7.5469,6.94,-2.23,-3.34,2.87,4.56,6.92,9.44,10.82,21.03,18.63,18.87,13.52,8.78,-4.34
7.5547,1.20,-3.02,-5.84,1.21,8.15,13.66,15.43,10.95,17.11,12.32,7.81,2.54,-4.48,-14.90
7.5625,-6.79,-13.60,-5.86,-5.91,7.48,12.68,7.42,8.99,10.67,11.81,7.77,2.28,-9.78,-11.62
7.5703,-23.22,-17.19,-17.06,-6.46,11.79,10.55,11.10,13.48,13.62,6.77,-0.35,-5.01,-10.57,-8.81
7.5781,-26.15,-17.48,-5.32,9.08,11.32,19.55,15.99,17.02,10.62,4.55,-2.02,-9.66,-11.63,-9.19
7.5859,-17.21,-5.24,12.05,28.39,24.13,21.56,21.39,14.42,3.10,-4.97,-9.66,-14.49,-16.59,-16.34
7.5938,2.26,19.56,34.24,27.67,25.76,19.51,15.57,4.76,-9.35,-19.65,-22.81,-22.12,-19.10,-12.67
7.6016,18.39,34.00,40.20,39.15,24.59,13.37,2.24,-7.34,-18.39,-24.65,-25.85,-16.61,-12.33,-2.40
7.6094,28.31,30.92,35.13,22.47,12.31,-3.18,-14.14,-13.46,-27.93,-22.82,-13.12,-7.82,5.76,6.90
7.6172,26.65,25.43,23.11,8.89,-1.53,-6.70,-13.00,-13.43,-20.74,-10.62,0.87,22.74,16.54,14.56
7.6250,17.77,17.03,17.82,5.17,-7.34,-9.81,-14.68,-8.04,-5.15,4.68,12.55,16.53,22.03,13.54
7.6328,27.85,19.83,14.88,1.36,-3.39,-10.91,-6.78,-0.99,-0.64,10.05,20.66,21.15,14.11,3.02
7.6406,31.00,21.29,13.99,-3.77,-3.06,-6.73,-2.76,2.54,4.96,11.93,19.46,11.47,-1.39,-6.40
7.6484,24.77,12.42,1.43,-15.34,-11.06,-7.13,-8.52,2.00,8.42,12.67,11.44,1.40,-7.77,-22.53
7.6563,5.58,-6.06,-13.93,-23.20,-17.30,-9.11,-7.25,5.29,13.39,12.19,8.53,1.80,-10.33,-26.09
7.6641,-13.49,-16.43,-22.67,-13.67,-15.26,-6.62,5.78,10.43,20.97,17.92,5.42,-6.61,-15.61,-25.65
7.6719,-20.71,-20.78,-22.92,-7.84,1.72,4.56,15.27,15.02,18.39,10.76,0.50,-13.94,-27.71,-31.31
7.6797,-16.74,-12.56,0.18,4.77,11.15,12.96,14.08,12.82,13.31,1.77,-26.51,-28.53,-35.52,-29.20
7.6875,-2.33,10.03,11.46,15.78,15.58,10.87,14.23,5.92,-1.08,-14.23,-33.72,-36.72,-35.44,-28.22
7.6953,6.10,11.28,18.02,20.01,9.18,6.08,5.83,-2.84,-20.01,-28.79,-34.23,-39.22,-28.05,-15.18
7.7031,8.74,8.18,14.04,7.41,-1.80,-11.41,-6.62,-16.68,-28.09,-32.09,-29.94,-23.97,-14.30,5.73
7.7109,8.30,4.07,3.00,4.73,0.41,-5.62,-10.01,-14.82,-22.04,-24.70,-17.08,-10.49,4.38,14.44
7.7188,13.34,9.56,5.62,1.08,0.21,-5.40,-9.57,-12.36,-16.80,-18.88,-9.87,0.30,11.28,16.37
7.7266,18.60,10.72,6.46,1.36,-4.51,-8.52,-6.37,-13.69,-19.25,-10.13,-5.44,6.16,9.62,14.40
7.7344,23.23,14.06,6.30,-1.07,-3.11,-9.95,-8.26,-14.35,-16.72,-6.18,-4.68,0.54,6.32,2.11
7.7422,16.68,4.65,-10.38,-16.26,-10.86,-12.65,-15.94,-15.28,-3.77,-0.87,5.17,8.13,6.40,4.70
7.7500,-2.00,-20.39,-26.29,-27.68,-20.41,-17.04,-15.91,-10.17,-1.90,2.49,7.84,7.31,7.84,2.60
7.7578,-19.89,-33.87,-33.21,-29.15,-16.39,-8.58,-1.64,-2.67,6.65,13.63,10.81,8.00,3.73,-2.82
7.7656,-33.11,-30.51,-23.53,-11.32,-3.41,-0.90,6.55,5.56,10.40,10.07,5.80,-7.17,-12.03,-12.64
7.7734,-21.04,-22.77,-8.21,4.91,6.34,6.82,9.41,8.26,5.46,0.22,-9.83,-15.36,-23.25,-20.15
7.7813,-13.24,-4.35,2.00,13.76,5.67,7.56,1.73,-4.78,-5.38,-17.48,-23.39,-22.55,-20.21,-15.62
7.7891,-10.89,-1.38,3.79,11.59,7.60,-3.79,-4.23,-17.00,-18.16,-22.49,-30.28,-25.11,-19.22,-6.39
7.7969,-8.97,-4.18,4.00,11.04,-3.59,-7.37,-15.31,-20.63,-26.47,-22.11,-18.56,-9.78,-0.22,10.03
7.8047,-5.40,1.52,5.28,9.32,-2.51,-7.23,-15.63,-19.19,-26.97,-20.77,-11.32,-2.26,6.04,19.63
7.8125,4.54,12.79,12.83,12.34,2.18,-8.94,-10.54,-13.92,-19.89,-15.59,0.89,4.54,17.55,19.93
7.8203,18.80,23.97,15.87,13.21,-1.54,-12.87,-14.63,-16.66,-16.20,-12.85,4.46,14.53,16.60,16.46
7.8281,30.63,19.45,10.86,-5.08,-11.67,-18.01,-22.69,-18.08,-18.23,-6.15,5.72,13.69,12.88,14.12
7.8359,16.07,6.12,-3.94,-20.19,-22.74,-29.08,-25.66,-21.88,-5.86,2.39,17.04,18.33,22.00,12.59
7.8438,-0.94,-14.74,-22.41,-40.50,-25.56,-31.48,-18.42,-8.71,8.80,17.43,27.11,25.57,22.41,9.96
7.8516,-13.25,-27.04,-35.91,-40.85,-22.71,-21.08,-10.63,3.69,18.31,25.64,30.96,24.01,14.55,-4.12
7.8594,-16.51,-23.59,-27.19,-29.01,-12.40,-7.04,3.55,17.68,25.34,26.60,20.16,8.54,-6.30,-13.30
7.8672,-14.03,-17.04,-16.37,-9.17,-2.81,5.72,6.89,18.90,24.47,20.79,4.62,-8.27,-18.82,-19.62
7.8750,-24.38,-12.33,-12.44,-6.86,0.51,5.10,7.05,8.21,16.84,7.46,-10.88,-17.84,-20.87,-21.77
7.8828,-18.63,-20.21,-16.04,-6.89,-5.33,5.13,4.45,9.21,4.68,-6.44,-15.53,-23.35,-16.89,-10.84
7.8906,-21.06,-16.65,-10.48,-3.12,-2.57,5.38,5.01,4.05,-1.08,-12.02,-16.85,-11.36,-4.98,-0.75
7.8984,-22.29,-11.92,-6.76,5.59,3.44,4.74,9.97,7.52,0.63,-7.52,-12.53,-10.46,-0.80,9.53
7.9063,-3.92,1.87,10.36,14.09,11.24,13.05,11.28,4.61,-11.61,-14.99,-14.57,-5.02,3.98,18.88
7.9141,15.06,13.55,18.63,13.80,10.43,3.42,4.44,-1.42,-16.96,-11.68,-9.72,0.18,7.41,17.63
7.9219,21.13,17.49,11.97,5.90,-0.49,-5.36,-5.29,-8.68,-20.14,-11.52,0.51,5.31,22.67,29.48
7.9297,12.71,7.57,-8.69,-9.28,-9.97,-14.99,-12.92,-10.01,-12.75,1.13,13.24,19.96,24.55,32.78
7.9375,-4.29,-9.68,-19.78,-21.35,-10.55,-6.38,-7.56,-4.08,2.63,11.56,26.51,34.00,29.51,27.08
7.9453,-11.15,-16.45,-19.30,-25.00,-9.92,-3.00,5.29,13.16,16.29,21.87,29.15,27.63,21.90,16.52
7.9531,-16.09,-21.26,-17.62,-10.24,3.94,7.42,11.98,18.80,28.17,27.56,26.10,18.87,9.21,-0.56
7.9609,-14.46,-15.06,-11.70,-0.08,10.25,16.22,11.62,14.03,20.02,17.79,9.77,5.04,-4.90,-7.38
7.9688,-17.08,-11.70,-8.44,-1.79,9.87,10.95,13.42,8.16,12.78,10.87,0.06,-2.37,-10.94,-8.99
7.9766,-27.55,-18.57,-8.61,-0.72,10.42,10.55,8.30,10.79,8.43,5.33,-2.34,-5.39,-8.54,-6.73
7.9844,-25.97,-16.87,-7.95,10.83,11.78,14.10,13.40,7.17,3.21,3.45,-13.60,-0.99,-0.69,0.18
7.9922,-21.28,-3.53,8.64,21.62,19.16,19.58,13.89,11.14,6.34,-4.17,-1.47,-5.27,-0.89,0.97
8.0000,-0.91,14.50,30.44,37.48,22.70,17.93,10.45,2.28,6.78,-9.71,-11.21,-4.17,4.46,6.69
8.0078,21.66,34.66,40.96,37.87,17.98,5.40,-1.10,-7.71,-12.28,-17.29,-11.56,1.55,4.83,13.43
8.0156,29.13,37.49,32.04,20.85,8.99,-1.71,-13.90,-13.33,-15.57,-13.04,-3.91,8.69,14.09,15.66
8.0234,20.89,23.18,18.55,19.41,-6.60,-10.47,-13.46,-13.63,-7.64,1.75,11.53,21.01,23.52,27.94
8.0313,16.08,14.04,0.88,-8.27,-8.32,-11.07,-6.38,-4.50,2.63,16.04,30.02,33.72,26.37,23.50
8.0391,14.15,11.38,-1.61,-8.99,-8.66,-7.36,1.43,8.37,15.05,25.16,36.23,28.16,18.55,2.99
8.0469,16.50,6.18,1.32,-4.97,0.22,2.81,4.79,15.36,25.79,30.46,24.53,20.26,1.84,-8.00
8.0547,13.61,8.77,-5.95,-7.16,1.68,1.49,10.41,15.05,27.92,21.89,18.05,1.73,-11.39,-17.70
8.0625,-0.44,-6.52,-10.52,-15.01,-1.79,2.60,7.26,15.47,21.42,16.51,7.72,-7.40,-28.99,-24.76
8.0703,-8.12,-18.68,-16.93,-9.82,-3.17,3.25,10.90,15.18,27.06,19.03,7.54,-10.29,-20.65,-19.88
8.0781,-21.07,-20.58,-15.16,-0.55,3.97,13.85,23.16,18.83,19.37,10.29,-6.16,-15.58,-19.57,-22.95
8.0859,-9.48,-3.34,7.93,13.63,19.71,25.56,25.16,25.64,13.66,0.25,-13.61,-20.43,-27.12,-19.78
8.0938,-4.39,12.94,22.89,31.51,19.02,20.40,22.97,9.82,2.17,-12.70,-22.94,-31.06,-26.65,-19.06
8.1016,18.62,22.61,30.92,26.68,21.21,11.68,6.89,2.30,-17.27,-24.44,-28.29,-28.29,-13.65,-4.66
8.1094,22.82,25.00,21.06,14.82,9.61,4.78,-1.31,-11.86,-25.13,-23.53,-24.69,-12.65,-5.87,5.83
8.1172,14.69,16.80,7.70,4.09,1.32,-3.64,-6.51,-12.91,-19.80,-16.45,-6.39,-1.88,10.59,21.86
8.1250,17.01,7.11,6.14,3.67,-1.65,-0.65,0.34,-2.23,-12.63,-6.74,0.10,11.91,15.42,16.40
8.1328,18.92,13.18,2.89,3.78,2.03,-0.36,0.28,1.95,-0.60,3.45,6.67,10.04,16.57,7.62
8.1406,22.40,9.90,3.72,1.93,1.64,-0.46,-1.33,0.95,1.29,8.23,3.75,7.05,3.41,-15.43
8.1484,16.43,6.44,-0.92,-3.19,-4.21,0.06,0.42,-0.72,1.25,1.22,0.87,-1.34,-5.95,-9.37
8.1563,-2.87,-13.65,-12.69,-17.33,-1.38,-4.53,-1.59,2.55,2.35,7.13,4.03,-3.17,-6.98,-13.54
8.1641,-18.14,-20.30,-24.18,-16.76,-1.05,1.67,5.83,4.16,12.62,8.04,3.24,-7.12,-10.20,-16.29
8.1719,-26.80,-22.71,-11.96,-3.29,4.32,8.38,11.28,7.60,8.43,8.09,-0.45,-12.62,-13.16,-20.75
8.1797,-20.65,-4.73,3.83,15.12,16.81,20.08,9.73,5.61,-0.20,-7.75,-14.79,-22.25,-25.54,-21.21
8.1875,-0.97,9.51,24.80,31.95,16.31,16.09,7.32,-6.93,-9.56,-20.58,-26.91,-27.45,-23.94,-19.75
8.1953,9.11,18.22,29.84,24.61,17.55,3.72,-7.36,-13.94,-27.26,-29.98,-38.25,-26.46,-20.79,-9.55
8.2031,7.52,21.91,24.72,20.48,7.68,-3.64,-14.30,-22.56,-30.23,-26.49,-21.25,-12.28,-1.91,1.46
8.2109,6.84,14.54,12.28,6.97,-0.60,-15.70,-20.37,-25.23,-30.03,-22.55,-6.94,-0.38,7.47,14.53
8.2188,18.22,14.87,16.33,3.73,-3.34,-14.72,-18.60,-21.22,-16.92,-12.25,-0.72,8.31,13.95,17.35
8.2266,26.42,26.58,20.05,7.14,-7.16,-17.07,-13.95,-13.51,-11.39,-4.42,4.86,11.29,10.09,10.48
8.2344,27.80,25.80,9.12,0.10,-12.45,-21.18,-18.04,-18.93,-9.94,-0.92,10.79,10.27,3.36,-4.16
8.2422,23.74,10.91,-4.85,-23.47,-24.18,-26.99,-19.44,-11.61,-6.64,2.63,12.48,7.96,3.94,-8.90
8.2500,8.26,-10.16,-22.81,-35.23,-27.45,-27.82,-19.75,-7.03,7.85,14.33,15.95,7.79,-1.88,-9.00
8.2578,-12.97,-28.43,-33.01,-32.61,-20.96,-12.67,-7.97,0.30,15.46,22.30,14.28,7.56,-5.32,-19.41
8.2656,-23.61,-28.70,-31.16,-22.19,-12.73,-0.61,4.82,14.05,23.83,16.77,9.60,-8.38,-20.35,-27.06
8.2734,-18.00,-18.55,-10.81,-9.81,1.61,4.45,7.30,9.93,13.54,1.70,-11.08,-18.10,-27.08,-28.09
8.2813,-6.81,-5.39,-6.87,3.24,1.38,5.33,5.83,7.39,3.75,-11.81,-23.51,-28.73,-32.23,-27.18
8.2891,-4.74,-3.03,-1.37,17.51,1.56,-2.37,1.23,-8.36,-8.70,-24.50,-27.06,-35.74,-22.75,-10.72
8.2969,-6.65,-9.47,-1.63,-1.86,-2.24,-3.99,-6.32,-9.12,-18.31,-25.98,-28.21,-22.95,-12.85,7.06
8.3047,-6.77,-8.27,-1.88,2.33,-0.46,-3.18,-6.77,-9.61,-21.85,-19.35,-19.49,-10.44,0.78,15.33
8.3125,-1.69,2.41,4.05,2.80,-0.35,-3.90,-4.83,-5.81,-17.38,-16.09,-15.12,-1.39,12.65,22.19
8.3203,12.92,13.34,-1.08,3.01,1.19,-2.64,-5.92,-9.83,-21.88,-15.90,-10.28,-1.58,13.28,19.08
8.3281,21.03,11.36,2.22,-7.03,-11.94,-15.82,-11.70,-16.61,-16.60,-11.38,-0.58,5.33,16.37,21.48
8.3359,8.13,-1.49,-12.44,-20.07,-18.27,-15.65,-16.94,-17.57,-11.02,-5.02,3.83,16.19,22.99,20.29
8.3438,-11.75,-22.70,-26.29,-33.72,-17.56,-15.49,-16.45,-11.02,-2.18,10.92,16.28,19.19,19.47,20.09
8.3516,-23.58,-31.90,-33.08,-29.16,-17.63,-6.22,-1.16,4.65,16.54,20.98,24.82,21.68,13.20,7.80
8.3594,-25.97,-29.18,-25.41,-15.14,-3.79,4.54,5.57,11.80,21.16,18.23,16.19,11.55,3.92,-6.26
8.3672,-26.63,-25.95,-13.23,-4.01,5.02,9.05,7.86,13.41,16.01,7.31,1.39,-7.51,-10.41,-10.49
8.3750,-17.84,-13.76,-4.74,0.61,9.30,5.70,2.43,-0.39,9.30,-6.22,-7.05,-11.11,-16.58,-13.59
8.3828,-22.12,-12.77,-3.08,1.03,6.03,4.93,2.11,-2.03,-1.04,-13.94,-12.21,-8.30,-21.18,-3.45
8.3906,-22.54,-16.43,-0.16,4.97,5.65,6.17,1.71,-6.02,-6.36,-11.86,-12.75,-5.56,3.87,6.07
8.3984,-18.75,-7.17,6.59,11.68,7.47,8.26,-1.55,-6.06,-12.07,-12.69,-1.37,3.50,12.34,12.25
8.4063,-1.69,9.76,23.27,21.68,13.92,3.86,0.02,-1.18,-15.05,-13.49,-5.81,7.75,16.00,19.88
8.4141,14.62,22.86,31.86,23.20,2.70,-4.94,-5.93,-11.61,-15.38,-9.48,-0.78,10.74,21.27,19.49
8.4219,28.60,29.92,23.83,12.34,-8.66,-12.46,-15.71,-12.27,-13.60,-2.96,4.72,17.92,20.07,24.63
8.4297,20.91,12.03,2.23,-10.11,-19.70,-18.93,-17.98,-10.99,-3.70,6.35,22.08,31.98,29.54,25.81
8.4375,9.37,-2.85,-11.31,-25.15,-20.10,-17.27,-15.71,-0.83,6.64,22.64,35.87,32.61,29.34,18.03
8.4453,-2.08,-9.18,-23.09,-21.81,-18.28,-13.77,1.81,8.96,23.66,35.92,36.34,29.61,19.51,4.83
8.4531,-3.49,-9.12,-13.54,-13.49,-6.22,1.49,6.28,22.38,32.51,34.65,34.70,17.40,6.06,-10.41
8.4609,-7.28,-9.69,-12.96,-8.86,-0.81,7.81,16.07,16.67,31.69,26.31,20.65,0.09,-14.02,-17.23
8.4688,-9.30,-15.19,-14.40,-5.51,-3.97,8.48,11.55,19.24,27.96,14.74,3.68,-9.43,-15.42,-20.51
8.4766,-19.21,-17.92,-12.63,-7.17,-3.76,11.57,11.35,17.06,22.76,11.79,-4.46,-8.99,-14.69,-10.58
8.4844,-26.25,-16.50,-15.00,-1.07,4.95,12.12,19.85,15.71,16.02,5.69,-6.80,-7.55,-9.78,-2.66
8.4922,-21.71,-6.20,3.96,17.56,17.95,19.58,23.88,18.02,9.77,-0.11,-11.52,-13.02,-12.75,-2.53
8.5000,3.89,14.31,21.09,28.90,17.74,25.30,16.42,14.46,-1.98,-7.57,-14.52,-14.20,-5.98,5.74
8.5078,16.34,36.84,28.75,31.72,19.40,13.48,10.94,2.86,-9.91,-13.43,-15.33,-10.16,0.83,11.27
8.5156,24.99,28.02,25.61,17.86,8.30,3.91,1.97,-8.70,-18.87,-18.63,-10.48,2.76,8.46,23.43
8.5234,17.08,9.48,4.56,-2.49,-3.21,1.24,-2.73,-8.27,-13.53,-5.02,4.29,14.66,27.22,27.41
8.5313,11.60,5.88,-1.02,-4.87,-4.94,2.36,-2.99,4.24,-0.01,6.86,17.29,25.00,27.57,27.39
8.5391,6.17,-5.15,-7.33,-6.14,-0.44,8.38,9.03,12.04,17.38,16.73,24.76,27.34,20.83,13.10
8.5469,8.85,-1.05,-5.20,-4.58,10.57,8.60,14.33,11.71,21.86,19.53,17.70,19.01,12.91,-2.67
8.5547,4.93,-3.85,-3.60,3.23,8.24,9.11,8.32,8.56,19.85,11.87,11.95,5.24,-4.89,-9.37
8.5625,-2.11,-6.35,-12.83,-6.91,8.21,8.74,13.89,11.35,15.48,10.78,4.19,2.43,-6.70,-10.67
8.5703,-17.00,-22.61,-9.10,-6.45,7.71,9.94,10.72,11.53,18.16,5.12,0.22,-5.31,-9.65,-9.08
8.5781,-27.84,-17.45,-4.27,4.43,15.33,16.59,19.12,15.81,9.36,4.32,1.60,-5.81,-12.32,-10.71
8.5859,-13.20,-0.26,14.88,25.46,22.02,25.05,16.82,14.60,4.29,-5.59,-8.26,-17.74,-11.27,-9.99
8.5938,5.45,19.42,30.97,37.56,30.55,20.28,12.63,2.50,-5.81,-14.44,-20.60,-22.54,-13.68,-8.29
8.6016,23.77,31.01,37.76,36.13,24.99,11.50,3.91,-6.73,-24.82,-24.30,-20.23,-17.15,-6.92,-6.36
8.6094,25.67,33.85,31.27,22.36,7.33,-2.64,-9.75,-17.04,-30.21,-23.18,-17.63,-5.95,3.24,6.81
8.6172,26.10,28.11,17.68,12.52,2.96,-9.15,-14.87,-19.87,-23.95,-13.06,-0.01,7.82,12.49,14.76
8.6250,18.76,19.87,16.52,2.44,-2.48,-10.23,-14.37,-13.56,-7.95,0.33,16.84,21.34,22.63,11.24
8.6328,25.46,21.45,16.72,2.77,-1.44,-4.47,-7.55,-6.61,3.57,15.39,15.29,21.16,10.49,0.06
8.6406,26.64,20.04,11.44,-2.24,-2.58,-5.36,-2.42,-1.39,3.35,24.03,17.84,15.56,1.18,-11.09
8.6484,27.96,15.10,-3.49,-13.24,-12.61,-10.37,-9.67,0.73,9.58,17.17,14.18,0.53,-6.46,-17.24
8.6563,9.90,-8.74,-13.49,-22.27,-10.98,-12.29,-5.67,2.59,17.78,16.02,6.95,-1.82,-14.48,-21.21
8.6641,-8.72,-20.09,-28.17,-26.19,-12.30,-6.71,5.73,11.30,16.58,14.06,8.39,-4.26,-19.72,-22.88
8.6719,-18.16,-21.10,-19.77,-11.14,-4.89,9.55,10.08,14.06,18.86,7.88,-5.03,-17.67,-25.07,-28.56
8.6797,-15.25,-5.71,-4.19,5.46,10.39,13.48,18.91,16.82,10.07,-5.03,-18.68,-25.33,-35.69,-29.11
8.6875,0.85,4.21,11.77,21.59,9.82,18.30,8.68,6.66,-6.34,-18.03,-33.33,-39.94,-38.35,-29.73
8.6953,11.62,13.38,19.56,19.71,12.75,5.46,1.76,-4.49,-18.70,-28.67,-35.86,-33.53,-26.80,-11.05
8.7031,7.21,14.47,15.00,11.14,3.09,-2.74,-9.27,-22.26,-26.00,-34.24,-32.16,-20.67,-9.98,2.80
8.7109,4.69,6.08,4.17,-0.22,1.51,-4.22,-8.36,-12.42,-25.88,-21.22,-22.40,-6.06,4.57,14.34
8.7188,6.75,10.75,3.18,4.36,-0.19,-0.78,-11.38,-13.65,-18.41,-16.74,-10.26,-2.51,11.68,17.23
8.7266,13.82,10.62,10.42,5.73,-4.77,-1.16,-4.94,-10.45,-11.61,-13.72,-5.56,2.93,8.25,13.59
8.7344,20.59,15.09,6.03,-6.82,-7.55,-7.05,-8.43,-14.11,-15.73,-9.72,-3.06,6.17,4.53,6.97
8.7422,10.37,3.84,-13.51,-17.81,-15.91,-17.48,-12.32,-16.32,-6.12,-1.81,4.04,3.72,5.13,1.51
8.7500,-2.46,-14.83,-22.57,-28.79,-19.68,-17.63,-15.11,-8.85,-2.12,1.05,5.29,3.94,2.80,0.37
8.7578,-22.00,-29.62,-30.03,-32.72,-17.03,-4.09,-2.54,-1.24,8.38,8.91,7.82,9.40,0.55,-4.91
8.7656,-32.81,-31.52,-21.41,-16.89,-2.56,4.89,5.67,7.57,9.88,-3.16,5.32,-5.30,-6.83,-12.89
8.7734,-26.14,-20.45,-11.12,4.82,6.09,13.25,6.05,1.66,4.51,-6.00,-11.11,-20.12,-22.97,-21.13
8.7813,-15.84,-9.34,6.26,13.98,6.67,4.09,-1.26,-1.84,2.33,-16.80,-23.15,-25.70,-21.60,-20.48
8.7891,-8.94,-1.31,8.17,10.75,4.48,-2.38,-9.64,-13.05,-16.81,-26.13,-25.70,-22.30,-12.81,-10.72
8.7969,-11.06,-0.31,7.38,9.48,-1.61,-9.46,-13.01,-17.00,-23.69,-22.11,-17.71,-11.22,-5.06,8.62
8.8047,-6.99,-1.93,4.07,9.75,1.42,-4.66,-18.13,-18.76,-24.45,-22.41,-8.67,3.38,10.84,13.55
8.8125,2.12,11.80,11.20,9.37,0.42,-8.99,-15.97,-15.89,-19.85,-16.65,0.12,11.03,16.99,21.86
8.8203,18.04,24.33,21.75,9.89,-1.11,-13.99,-19.32,-16.89,-22.30,-9.28,-1.14,13.89,14.44,16.53
8.8281,26.13,26.63,8.96,0.73,-17.67,-18.30,-24.83,-16.18,-20.52,-2.58,4.05,10.71,13.49,13.49
8.8359,20.29,7.29,-3.16,-23.62,-23.54,-31.66,-23.87,-18.44,-11.29,10.20,16.70,17.48,17.07,14.27
8.8438,0.09,-12.63,-24.28,-40.78,-32.07,-25.69,-17.81,-5.48,6.88,16.54,25.82,25.65,22.19,10.12
